Unnamed: 0,video_id,channel_name,video_title
8442,P7KUcJ_g7PM,FOX5NewYork,Fireball whisky lawsuit
5085,UqnhOsxQxMo,KING5Seattle,Snowboarder and the skier who saved his life on Mt. Baker reunite
3780,6dN0c2NME58,WashingtonTopNews,PODCAST â DC bar set to open without alcohol: âwhether you like it or notâ
6102,5pzSBLOrERc,WDIV-ClickOnDetroit,"Jimmy Hoffa: A closer look at the labor leader's life, work and disappearance"
867,_nje5mLKt9Y,KCRG-TV9,McNamara finds rhythm in 7-on-7 as Iowa showcases open spring practice
9809,aSmOlE0lyrY,WFSB-Hartford,VIDEO: Haunted Connecticut: Local street considered the scariest in CT
253,N3SsqvL7sPg,1010WINS,Thousands demonstrate in Manhattan to protect Russia investigation
9806,9jfG12jC_ZM,WFSB-Hartford,Video: State police seen investigating at property once owned by Fotis Dulos
14421,48RrFRTaoV0,NewsNation,DC dogs on the front line of cityâs rat infestation | NewsNation Prime
1837,rheDFR5_7gw,Gallup,State of the Global Workplace - 2021 - Gallup
14296,rpg0d_0QfAo,WKYC-Cleveland,Mentor High School teen facing charges after 'aggressive attack' on fellow student
4494,3SYBwU1_Mks,KPRC2Click2Houston,Nurse captured on camera allegedly slamming newborn onto bassinet fired from Long Island hospital
14416,amapCuGU3mk,NewsNation,Son of âEl Chapoâ extradited to the U.S | Morning in America
11262,OS_dwyZ3Z9I,DesMoinesRegister,"Walk through The Slaughterhouse, a Slipknot-inspired haunted house in Iowa"
14962,NUkI6CJx2l8,Tennessean,Nashville mayoral candidates discuss traffic issues on June 22 | Tennessean
6887,rvJybXg1EeQ,AtlasObscura,See Cars Roll Uphill On Scotland's Electric Brae | Atlas Obscura
8441,wrYGg95SBY0,FOX5NewYork,FULL VIDEO: Trump deposition in E. Jean Carroll rape trial
6384,ZxJM2TPS7uY,WBNS10TV,Obama jokingly calls Biden 'Vice President Biden' during White House event
6115,z9GdbTqUMh0,WDIV-ClickOnDetroit,Michigan dad's school security invention catches on
755,k-s3MUFTJsI,CNET,iPhone 15 Expectations: New Design â And Price
8302,lH0yOlZngWQ,TechSpot,Dell XPS 13 (2015) Unboxing & Hands-On
4759,T67h7GUSqv8,WSOCTV9-Charlotte,What will happen when extra $600 per week in unemployment ends?
12134,12fiToDMZP0,KGWNews,Repeat shoplifting forces Washington Square store to close
10662,2RlLkXYLOaA,HawaiiNewsNow,"Hawaii News Now Sunrise Weather Report - Friday, September 15, 2023"
14700,5_5D1g6tROM,CincinnatiEnquirer,"Former Cincinnati Reds player Bronson Arroyo on Jesse Winker, Eugenio SuÃ¡rez, Sonny Gray trades"
10194,RJlD65tbABI,News5Cleveland,Noon: TJ Lane pleads guilty
10183,kWdihzlEkN0,News5Cleveland,Browns DC Jim Schwartz fuels passion with emphasis on celebrations
4849,ZIM8XsUcpT0,WMUR-TV,"High waves, gusty winds seen at Hampton Beach"
1603,r4p9nhas9SQ,CountryLiving,Make This Winter a âHyggeâ Winter | Country Living
1521,iZDq76Rbnb4,Pew,Pew Global Attitudes Survey - Andrew Kohut (1 of 3)
11877,dNzC7HxmzD8,MentalFloss,32 Car Name Meanings - mental_floss on YouTube (Ep.203)
10303,MFHHqtRLOm4,FOX11LosAngeles,"Young boy hospitalized after being bullied, mother says"
6124,4eAffUOOLJ0,WDIV-ClickOnDetroit,Woman charged in Detroit gas station shooting
9063,USpkgrl-Eck,ABC7Chicago,"Woman claims trespassers moved into rental home, changed locks and gave fake contract"
7172,pqZiBC8MXf8,WTAE-TVPittsburgh,Lawrenceville man accused of raping 13-year-old girl
8440,fGAtTCCzToE,FOX5NewYork,ITZY performs on Good Day New York
496,B_k7zvtXOlc,ArsTechnica,How The Callisto Protocol's Gameplay Was Perfected Months Before Release | Ars Technica
2261,SAltKdcrx50,VoiceofAmerica,American Occupational Therapist in Ukraine Helping War Amputees Rehabilitate | VOANews
9462,SUcVxGfut_s,Militarycom,F-22 Raptor Facts
1919,o4e3Bch4Wxg,WFAA-Dallas,Newly released Uvalde shooting footage shows police response to tragedy from inside school
11257,FkXXcasAs_Y,DesMoinesRegister,Iowa State wrestling coach Kevin Dresser discusses his Cyclone team
9443,vXe5Me93oQc,Militarycom,5 Things You Don't Know About: Abrams Tanks
15349,fPF4fBGNK0U,ConsumerReports,2009 Chevy Malibu vs 1959 Bel Air Crash Test | Consumer Reports
9687,d69CKf5h-GM,MarketBeat,Netflix Stock Rebound Opportunity? What Is Realistic Going Forward
7589,zKDfhGpRy3w,ABC7LA,"Wild, aggressive chase involving 3 reported grand theft auto suspects ends in Santa Clarita | ABC7"
9458,7XIoVfXkxpc,Militarycom,8 Russian Military Fails
15060,Vj8Aav8rMPI,ABC7NY,Ukraine seeks to join EU as round of talks with Russia ends
14690,HhhhfqU1--4,CincinnatiEnquirer,Cincinnati Bengals wide receiver Tee Higgins encounters some young fans and makes their summer
8065,PokzhjJZbvU,NewsOn6KOTV,Suspected Killer Crashes During High Speed Chase
15195,w6EblErBJqw,incMagazine,Captain Sully's Minute-by-Minute Description of The Miracle On The Hudson | Inc.
11643,mUwx8XxW6mU,FOX8NewsCleveland,Fox Recipe Box: Shrimp & Corn Salsa Crostini
4169,ickhQgEerc4,PIX11News,Man wrongly jailed for murder as teen in 1991 is exonerated
11994,cRxl_Y8lqSs,Biography,Nelson Mandela: Ending Apartheid | Biography
11869,dJ90Yqw1HSg,MentalFloss,31 Strange Medical Conditions - Summer Bummer Series pt. 1 - mental_floss on YouTube (Ep.13)
14569,9x7NwJ08nes,WCVB-Boston,Stretch of Interstate 495 closed amid large police presence
6230,258frDzKy7g,ABC15Arizona,Woman dragged into bedroom by stranger who followed her into apartment complex
2248,WQ_wO0r16ww,VoiceofAmerica,Talking Parrot | VOANews
10307,TZG1Z6UdEck,FOX11LosAngeles,Fox11 Special Report: The Courage of Hana Hwang
5342,AwrB3eUCyf0,KETV,Bellevue teacher moved to tears by students pooling money to replace his stolen shoes
7,3Rmy98jGfRY,MilitaryTimes,How a Team 6 SEAL would use Sig's Rattler
12892,hcIY0G1csd4,KARE11,Entire Goodhue Police Department resigns; mayor says she was 'blindsided'
4037,BnVD1Q1T54A,News4JAX,Postal worker dies after Putnam County dog attack
9064,0WXAlczgk2I,ABC7Chicago,"6-year-old repeatedly raped by older boy on school bus, his mother says"
10674,P1hrLH1b6eA,HawaiiNewsNow,Maui County spokesperson describes scope of Maui fire crisis
8310,kFKkWdHKmtw,TechSpot,HTC One (M8) Review
11773,35nFkL4qr0M,FOX13TampaBay,Video shows shootout inside Riverview home
14686,zHjBSkgY3R0,CincinnatiEnquirer,"âIt is usâ: The Cincinnati Bengals are in Super Bowl 56. In some measure, so are the rest of us"
10173,vVcDU0YGP1E,News5Cleveland,Father of six-year-old who shot herself in court
11266,LJED68b0RBo,DesMoinesRegister,40 years after Johnny Gosch's disappearance his mother still has hope he's alive
6658,S49FV0glnog,MassLive,Gang members attack prison guard at Souza-Baranowski Correctional Center.
5485,IDj1OBG5Tpw,BigThink,Harvard negotiator explains how to argue | Dan Shapiro
6381,jGJphCPGt40,WBNS10TV,Police arrest woman charged with kidnapping twin infants; Kason Thomas still missing
12891,TUIWxKdqkxo,KARE11,Woman's DNA test exposes nearly 60-year secret about who her father is
9512,ZNUAT18-nJs,Justia,Contrato de Arrendamiento (2022) | Conoce tus Derechos | Justia Mexico
11767,5jX7JrEprKI,FOX13TampaBay,Horse clashes with alligator in Florida state park
14297,4qAhsn3bHqM,WKYC-Cleveland,Flower man showers wedding guests with petals and laughs
4277,ORj5achEU-I,WFLA-TampaBay,Judge denies Bayshore crash suspectâs request to drive to college
976,yVr0Xp5eDWg,ForeignPolicy,"Dr. Fauci on COVID, China, Misinformation, and More"
13118,GhTSrYehJC0,FOX10Phoenix,"Inside the U.S.S. Ohio, a nuclear submarine in the Pacific fleet"
10302,-dpY3u9FOTw,FOX11LosAngeles,Suspect arrested for unprovoked attack on elderly man in Hollywood
10798,zTTGAHhIQZ0,WGNNews,Police ID 4 teens killed in Hickory Hills crash
9200,aVxWc4rASjo,KSTP5TwinCities,Warrant Issued for Adrian Peterson's Arrest
4159,rIpJeenZjqo,PIX11News,Video shows Bronx teen staggering back into bodega after stabbing
14055,0u6q9RsFn50,WKMGNews6ClickOrlando,DeLand police officer fired for unreasonable arrest
9571,Kotpd2bLu9E,KSLNews,Two Utah universities engage in a 'blood battle' to help with donor shortages
1122,WM9odo5FEA4,COURTTV,Family YouTuber Ruby Franke Charged with Abuse
8802,EAkIrwYtdYg,WYFF-Greenville,South Carolina Attorney General responds to Murdaugh's motion in seeking new trial
11659,WBXFU842w14,FOX8NewsCleveland,New video shows moments after wrong-way driver crashed into tractor-trailer
6103,C7VP42q98fw,WDIV-ClickOnDetroit,Michigan State trooper saves choking waitress
6238,P8gUhXpoKFM,ABC15Arizona,Teenâs violent bullying caught on camera
2135,fWR7_PkyJ2M,WGAL-Lancaster,Man Teaches Class On Pennsylvania Dutch Dialect
7615,61hp3k4bV9Q,ABC7LA,DISTURBING VIDEO: Man caught masturbating on LA's Expo line | ABC7
11874,HK-MP-I13ao,MentalFloss,36 Facts About Cats - mental_floss List Show (Ep.221)
1498,9UMnQq_LRQs,Pew,How Republican and Democratic voters have changed since 1992
10405,rLx5ziKTGCw,CBSPhilly,"Swimming prohibited at Ocean City, N.J. beaches Saturday"
8806,Auewx3nlsNQ,WYFF-Greenville,Thief Orders 300 Meals To Scam Restaurant
7453,GcG81h2B9PM,Benzinga,Kevin O'Leary Explains His Negative View on Tesla
7268,SMNQeObXRz0,Ballotpedia,Ballotpedia's Sample Ballot Lookup Tool
627,d_FY189ZuDQ,AudacyMusic,Michael Ray: Itâs Time For Straight Talk
8332,_VedwMVz-aA,UnitedStatesCourts,Bankruptcy Basics - Part 4: Filing for Bankruptcy
615,VOix_mS1Vkg,AudacyMusic,Audacy Check In: Kelly Clarkson
9189,E8uxccO2jWA,KSTP5TwinCities,Financial Expert Offers Advice Before Mega Millions Drawing
7331,xmk2fF6X9x4,KSAT12Texas,Officer once fired for lying resigns after military service called into question
5771,0GuWDiN0bvI,SunSentinel,Dara Torres Olympics
8311,eTrEcIcKQm4,TechSpot,Strange But True Tech Facts
871,frJAabLFe8c,KCRG-TV9,Hawkeyes script perfect ending to regular season
10665,5ZJDnT5htZI,HawaiiNewsNow,Some worry looming government shutdown could impact key federal aid for Lahaina
13238,zj84TyeqaHw,IndyStar,Day 14 of Indianapolis Colts training camp: Kicker competition playing out
5215,cPdxPjPH-ME,KHOU11Houston,New testing device detects drugs in as little at 30 seconds
3789,CQhQfqN5af8,WashingtonTopNews,Jesse Matthew's Preliminary Hearing in Fairfax County
10810,kAAR3KLa5X8,WGNNews,"4 people, including 2 children, found fatally shot in Romeoville"
492,pSHj5UKSylk,ArsTechnica,Crash Bandicoot Co-Creator Andy Gavin: Extended Interview | Ars Technica
4014,8eNczmWcVaQ,News4JAX,State releases evidence in fatal Jacksonville road-rage crash
5228,xvXsZIiF6sM,KHOU11Houston,Surveillance video shows 93-year-old man shoot apartment manager in both legs
2018,JipdMYDnwzY,ZDNET,How to start using ChatGPT
5348,2D-EmwFoUNQ,KETV,Imprisoned Dad Talks About Girl's Dying With
11865,sKZL9dopoZU,MentalFloss,National Lampoon Made Stupid Comedy Smart
3254,sOWfdTKl01I,Denver7,Hundreds of sex offenders get their names taken off the sex offender registry every year in Colorado
1916,t5CWaRHpINc,WFAA-Dallas,Daughter of fallen officer delivers heartbreaking eulogy at funeral
8164,hXCc16MAatg,FOX35Orlando,Markeith Loyd GUILTY: Watch the moment the guilty verdict from the jury was read
6106,IFbadQZkm1Q,WDIV-ClickOnDetroit,Judge throws courtroom spectator in jail
11363,FnrY1_Ys29A,LibraryofCongress,Hauntings Arenât Just for Houses: Horror Fiction with Tananarive Due and Grady Hendrix
5366,qk34RAFU1Gw,KETV,"Sen. Joni Ernst kicks off statewide tour in Red Oak, Iowa"
14967,uoTJq0_jcAM,Tennessean,Lorrie Morgan and family reflect on Keith Whitley and his Hall of Fame induction | Tennessean
6883,ma-x-cGtcYA,AtlasObscura,Unusual Duels: Vol 1 - The Princess vs. The Countess
7614,cZ2xQGmRaLw,ABC7LA,More come forward with SoCal road rage reports involving same man
13127,ECgI1X4J108,FOX10Phoenix,Full interview: Lori Vallow's nephew Zac Cox speaks to FOX 10 for the first time
12121,mcIeNUsyn3o,KGWNews,Raw video: Portland police officers kneel with protesters
3387,8ABSlcQmTJg,WTHR-Indianapolis,35 arrested in massive 'Block Burners' gang bust on Indianapolis east side
8453,sZUOgYw6PoI,FOX5NewYork,Jail brawl
9791,V8e5gxOwxVw,WFSB-Hartford,Possible rare miracle at Thomaston church getting attention from near and far
12768,xozobx9LWw4,WISN12News,Children escape home naked and covered in feces; new video shows mother and boyfriend's arrest
5621,kRNrijsjcLU,WCAX-Burlington,Ludlow picking up the pieces after severe flood damage
7473,CWpLilOz_9o,Benzinga,"Markay Latimer, Technical Analysis Instructor for BetterTrades - #PreMarket Prep for May 14, 2015"
13107,l-FSJ-4LPI4,FOX10Phoenix,Ghost? Glare? Arizona trucker shares footage of chilling sighting
992,gx1-NzA8aBs,ForeignPolicy,The Arithmetic of Apple's $3 Trillion Valuation | Ones and Tooze Ep. 93 | An FP Podcast
2019,AHildC7vNgk,ZDNET,How to pair any Apple Pencil with an iPad and charge it
13874,N35lUAfQhCw,WHIO,Yelling after Court between two sides of Kinsley kinner's family
10065,SyQTVYlN5as,Kiplinger,How Big Will My Social Security Check Be in Retirement?
4170,3uJcnRY5jK8,PIX11News,Soldier pepper sprayed by police honored in native Brooklyn
15056,5-eAr9h_jO0,ABC7NY,"Teen mob attacks girl on Brooklyn sidewalk for her sneakers, iPhone"
10931,BlWT-TBq8gM,WSB-Atlanta,Former President Donald Trump speaks after being released from Fulton County Jail
11650,uzRdrJA2cWM,FOX8NewsCleveland,Massilon police chase ends in crash
5208,aiWzUq2J0T4,KHOU11Houston,Son shoots home invasion suspect in the head while sisters hide in closet at SW Houston home
5619,ehV3BynIbw4,WCAX-Burlington,Waterbury residents remain positive as they wait for water to recede
2029,nymA61wX8I0,ZDNET,How to find out if an AirTag is tracking you
4274,1TlLcrNG9HA,WFLA-TampaBay,Motorcyclist dies after falling 100 feet from overpass in hit-and-run accident in Hillsborough
8444,eCDbWqeOB5I,FOX5NewYork,Chelsea Peretti's Crush on Andy Samberg
15066,X62wqZ3v8ko,ABC7NY,Jones Beach lifeguard captains warn of strong rip currents
10672,ZI6diCZneH4,HawaiiNewsNow,Big beef: Safeway breaks ties with iconic ranch as local meat industry struggles to grow
2365,vRjH8OTiWQc,ThePost-Standard,"Watch: Lawyer, judge get into heated exchange over man accused of shooting at cop."
616,DEaAk9oL7f8,AudacyMusic,Audacy Live: The Revivalists
8168,dyv4S_24RI8,FOX35Orlando,Police warn of 'bank jugging' trend: What to lookout for
1918,fnbri6yCSaM,WFAA-Dallas,"Her mother sold her for drugs when she was 14. Now, she spends her life rescuing trafficking victims"
622,l0iganFtBJY,AudacyMusic,"BTS update us on Halsey, fave new artists, and collab wishlist (Post Malone, Travis Scott, and... ?)"
4616,KfPUTU-6Db0,FactCheck,Male and Female Mosquitoes - Zika
3788,mv2cdSU2ztY,WashingtonTopNews,Kookaburra sings for WTOP
8057,guHoDZBhhUI,NewsOn6KOTV,Construction Stalls On Highway Bridge In Inola: 'Will This Ever Be Finished?'
5760,yPyDvr74Y-A,SunSentinel,"Sun Sentinel Editorial Board endorsement interview for Cooper City Commission, District 1"
6648,to5yEezFglg,MassLive,Scenes from the Forest Park trail cam
5635,a8UvfEJP_mI,WCAX-Burlington,Judge orders Slate Ridge owner to remove buildings or go to prison
12775,L-6KH3k26qA,WISN12News,Former officer fights release of body camera video
11649,16FrBY375zU,FOX8NewsCleveland,Kenny's stylin' at Crocker Park
1904,EOcNYswVIk0,WFAA-Dallas,"Writer's Guild, studios to restart talks amid strike"
7462,Nl91YYy3pFk,Benzinga,The Reincarnation of Pixelmon: Interview with CEO Giulio Xiloyannis
13864,GLTUtaovnvE,WHIO,WATCH: Drone video of Celina tornado damage
2800,1duRXM9_D2s,KnowYourMeme,Know Your Meme: The Cinnamon Challenge
11986,geev441vbMI,Biography,William Shakespeare - Playwright | Mini Bio | BIO
7827,7r0c_kfdwQU,HowStuffWorks,Stuff They Don't Want You To Know - Fluoridation
8342,f6iY2BlzmjQ,UnitedStatesCourts,"Term Talk (2020-2021): Terry v. United States, Van Buren v. United States"
11489,-FPDwC0csdk,KCRA3,LiveCopter 3 surveys Oroville auxiliary spillway
9699,lwVP8bIrjMc,MarketBeat,MarketBeat Stock Market Preview 6/5/23
10403,Fk3ahvs3j8Q,CBSPhilly,Police Searching For Mother Of Newborn Baby Found Abandoned On Upper Darby Porch
15370,36W93eHCqM4,ConsumerReports,2011 BMW 535i Review | Consumer Reports
4398,Jsa8Yt-Lrds,WESH-Orlando,Legal expert weighs in on Othal Wallace trial
10295,DpW8Yl5K09o,FOX11LosAngeles,Lancaster creates police department
5093,43fhVQdyspA,KING5Seattle,Olympia School Board to vote on bringing back SROs
5229,hQR1tz9cGH4,KHOU11Houston,The lottery numbers that get picked the most
9573,isD0_8-laUw,KSLNews,"Many cases, few prosecutions: KSL Investigators examine Utahâs âsecond lookâ review of rape cases"
8067,WK-FD9iiVWw,NewsOn6KOTV,New Details Released About Tishomingo Crash That Killed 6 Teens
7472,pSGdN59Zk1w,Benzinga,Dave Portnoy One Bite Everyone Knows the Rules | Benzinga #RazReport
15208,WU02Fbw7Rbc,incMagazine,"How to Become a Self-made Billionaire, According to Mark Cuban | Inc."
10064,F9EmdBUwrmg,Kiplinger,"Kiplinger's Best Cities 2008 - Boise, Idaho"
10062,ggyZZ_nntsQ,Kiplinger,Best Careers of the Future 2017
2653,ZckOLrGCUxM,FOX4Dallas-FortWorth,Teen with cancer asked to prom
15198,E5etdSLhm3A,incMagazine,Priyanka Chopra Jonas and Nick Jonas Get Down to Business | Inc.
14281,m0YwZ2_nCgg,WKYC-Cleveland,Mother of Euclid 9-year-old killed in hit-skip speaks at suspect's sentencing
4978,7hoH_eOzYek,FOX5Atlanta,Serena Williams faces off against 4-year-old daughter in cute video
15216,BD37BgYuEo4,incMagazine,How Olympic Gold Medalist Nastia Liukin Triumphed After Falling Down | Inc.
4961,L_VzdcWhzsc,FOX5Atlanta,Child faints during Michelle Obama speech
21,kNLwncz0BM8,MilitaryTimes,Major changes to marine rifle qualifications arrive | Military Times Reports
9456,5pxFNWlV1i0,Militarycom,5 Things You Don't Know About: The USS Constitution
2781,v87S6UOf8_o,KnowYourMeme,Know Your Meme: 60's Spider-Man
1383,zchEneW2890,HarvardBusinessReview,How to Make Virtual Meetings Feel More Real | Christine vs. Work
10285,PY0rw2gUG2A,FOX11LosAngeles,"LA police chase: Suspect hits vehicle, jumps into another during wild 2-hour pursuit"
9905,K3RiJxu-yKU,FOX5WashingtonDC,RAW VIDEO: Wild shootout in Northeast DC captured on home surveillance video | FOX 5 DC
7327,1kOY9Jlyn2M,KSAT12Texas,"Passengers, business groups push for more direct flights as San Antonio International Airport lo..."
8066,Jh3i_-L4fLQ,NewsOn6KOTV,Lighting Strike Set Off Tornado Siren in Bartlesville
9205,-BVbinbY2sg,KSTP5TwinCities,Dramatic Video Shows Empty School Bus Engulfed in Flames
3262,cq7uPGkI9Lo,Denver7,RAW: Graphic video shows protester run over in Denver
6998,HkAK9QRe4ds,C-SPAN,CLIP: President Obama's Anger Translator (C-SPAN)
11055,ORPk3udApZI,WLWT-Cincinnati,Police SWAT Team Trashes Wrong Apartment
8451,zxKd_-Y0BvQ,FOX5NewYork,"Hurricane Lee forecast for New York, New Jersey"
13647,pN8medXyXZA,FOX6NewsMilwaukee,"Wisconsin man punched over tattoos dies, man charged | FOX6 News Milwaukee"
6224,1pBKGF5y9GQ,ABC15Arizona,Football team dedicates season to terminally ill coach
13458,JbevROheOi4,WestVirginiaPublicBroadcasting,Can Ginseng Help West Virginia's Economy? Part I
13651,s4jMqYYimRE,FOX6NewsMilwaukee,"Brady hit-and-run, pedestrian safety event | FOX6 News Milwaukee"
5349,Rk6dXfLuxnk,KETV,'Provide these dogs free of charge': Gov Pillen declares sept national service dog month
6651,wcSpz3KMAXQ,MassLive,Winter Storm 2018: Flooding at Short Beach in Revere turns cars into icebergs
4292,pagO-N4wDb0,WFLA-TampaBay,OceanGate Titanic Sub Tragedy: Your top remaining questions answered | #HeyJB Live + special guests
7169,L_azRICXxcc,WTAE-TVPittsburgh,Woman's Body Found In Bags On Pittsburgh Street
12502,c8HdwcRlWZk,Investopedia,Investopedia Video: Introduction To Enterprise Value
12137,2fBGDQN05HE,KGWNews,Eastern Oregonians are fed up with the direction of the state. We went to find out why
264,Js2uwX0-mPE,1010WINS,"Terrifying Footage Shows Thief Choking Victim Unconscious, Cops Say"
8810,W0YDApRbhg0,WYFF-Greenville,"2-year-old girl calls 911 for wardrobe emergency, police say"
7281,usvSFA7Mt4I,Ballotpedia,A Decade in Review: State Legislative Competitiveness 2010-2020
5105,d1fTmOAGwPM,KING5Seattle,'Seattle has made a tragic mistake': Trump reacts to departure of Police Chief Carmen Best
14291,b7Ok5zpKHAA,WKYC-Cleveland,"Rocky River intermediate school principal's text conversations with kids include sex, alcohol"
367,o6KCRNK-EB4,MLiveMediaGroup,Consider Sales As A Career Path | MLive Media Group
11656,uAN8t4PlkQs,FOX8NewsCleveland,Woman sentenced for hit-and-run accident that killed 9-year-old girl
3381,Lhz-6-PFI90,WTHR-Indianapolis,Battle on the Bricks returns to IMS for first time in over a decade
4161,aU99sETbI8I,PIX11News,Pandemic prostitution increasingly profitable in Queens
11510,tm3txJgv7Pw,KCRA3,California bill would establish COVID-19 vaccine mandate for business employees
10536,DcmqjTBlZZ0,WFMZ-Allentown,Amy Yu's former youth leader says she will want to come home
14293,CjzitcFtdgQ,WKYC-Cleveland,"UAW workers, including Toledo Jeep plant, begin strike after contract deadline expires"
11876,KxmnWTdZQ6E,MentalFloss,18 Famous People Who Are Missing Body Parts - mental_floss on YouTube (Ep.202)
14952,HOgCyBqpVHE,Tennessean,"Brad Paisley, Carrie Underwood trade laughs for class for 50th CMA Awards"
4756,E9VRS-XBrmM,WSOCTV9-Charlotte,Charlotte rapper DaBaby arrested after concert at Bojangles Coliseum
1387,IQN2BhsPRhU,HarvardBusinessReview,Find Your Grit in a Crisis
10937,kGlVABcswwA,WSB-Atlanta,GA Medicare beneficiaries are receiving letters about info breach. This is not a scam!
15207,t3Gm7TTbu2A,incMagazine,How This Founder Broke Into the Wedding Industry | Inc.
7278,EPVZfZetDiY,Ballotpedia,Beyond the Headlines: What are runoff elections?
4024,P9f6yJx6Uso,News4JAX,Jaguars wide receiver Zay Jones post Chiefs 17-9 loss locker room interview
249,vQwflyv4Jxk,1010WINS,1010 WINS & Entertainment Tonight Discuss: The 2019 People's Choice Awards
2032,a61jod6kcJ0,ZDNET,How to clear cache on iPhone
2138,cpZS0ooKGWE,WGAL-Lancaster,More people from Pennsylvania charged in Capitol riot
15362,RDU8P6YlQq0,ConsumerReports,2023 Honda CR-V Hybrid Early Review | Consumer Reports
485,Y7f0YtzWBG4,ArsTechnica,How Mind Control Saved Oddworld: Abe's Oddysee | War Stories | Ars Technica
11862,kMJSqgodzlw,MentalFloss,"100 ""WTF"" Facts"
2249,Ywt7vCDIDco,VoiceofAmerica,Indian Baby Survives Being Run Over by Train | VOANews
5627,unzEcYeLYhQ,WCAX-Burlington,Winooski police chief planning to retire
11361,_Mjw4t4T9tc,LibraryofCongress,"Shipwreck, Mutiny and Murder: An Hour with David Grann"
13656,oJoXGihgKqM,FOX6NewsMilwaukee,Gas station shooting caught on camera
4615,JG8vMww89vg,FactCheck,Vice President Dick Cheney Said What?!: 'Go f- yourself'
6212,3UNMdZLXj6Y,ABC15Arizona,3 year-old genius girl accepted into Mensa
10534,Laf2cNxff90,WFMZ-Allentown,World champions of pinewood derby racing
10811,B6BMEZB50RM,WGNNews,"Police looking for suspects after man killed, woman critically injured in attack after Puerto Rican"
13663,wLMEr3m61O4,FOX6NewsMilwaukee,"Kenneth Twyman's $112K bail rescinded, man says posting it was 'bad judgment'"
3393,HOWmVpoERXU,WTHR-Indianapolis,IMPD sergeant facing felony charges for violent arrest
2918,rJ5-F4lNwb8,HowToGeek,How to Redeem Minecraft Gift Card on PC | 2022
8946,ZAMCjGFcUZk,WANE15News,Inside look at high angle rescue training
4748,s4GLoHQqSF4,WSOCTV9-Charlotte,"Family whose son died by suicide shares his story to help other parents, children | WSOC-TV"
15325,KKC_keLkcJ4,PRNewswire,"PR Newswire, Meet the Media, BBC Radio 4"
12272,c9Qa06-poyY,NEWS9OklahomaCity,Dealing with Swollen Tonsils
2507,osYiANXMgE4,BuffaloNews,'He was one of the good ones': Childhood friend remembers victim in Town of Concord shooting
4841,YUkRo4VxVIc,WMUR-TV,Vivek Ramaswamy argues whether US should still support Ukraine | Conversation with the Candidate
13128,GOrhCEwzqe0,FOX10Phoenix,Mesa Police officers used grappler to stop man accused of speeding and firing shots in neighborhood
10927,y1R5q3iz5jU,WSB-Atlanta,Drunk driver sentenced to 50 years in crash that killed two kids | WSB-TV
13105,Q6DNoieU4AY,FOX10Phoenix,"HORRIBLE END: Police Chase Ends with Violent Crash in Tempe, Arizona (FNN)"
9327,_Obt9xsdFS0,WCPO-Cincinnati,Jewish community denounces West Chester Tea Party for spreading antisemitic rhetoric
10804,IOnZneL74Ho,WGNNews,MedWatch Digest: One factor in cardiac deaths has tripled over 20 years â and more
11855,xc6cfJztR8A,MentalFloss,79 Common Mispronunciations - mental_floss on YouTube (Ep. 21)
11267,E8XjqniZeLg,DesMoinesRegister,"Full speech: Pete Buttigieg speaks to crowd of more than 1,000 in Iowa"
11647,olATc3TwjZ8,FOX8NewsCleveland,Kenny tours the St. Jude Dream Home ahead of the big giveaway
14424,1V4C_T5TZ4s,NewsNation,"FBI finds 200 sex trafficking victims, including 59 missing kids | Morning in America"
14419,ZFsHBVhzQOQ,NewsNation,Son of âEl Chapoâ extradited to the U.S | Morning in America
129,W13_iq-wLk0,KTVUFOX2SanFrancisco,San Francisco couple shot and killed in Bayview home in apparent family dispute
7821,QI3wh6BmFrU,HowStuffWorks,Stuff They Don't Want You to Know - The Money Pit
2900,xYecq16WtNU,HowToGeek,How to Change Region in Netflix !
2919,TQd4LrAKwpU,HowToGeek,Remove Member from Messenger Group | 2021
7148,exzbRfVcdKQ,WTAE-TVPittsburgh,"Deer Jumps Into Zoo Exhibit, Wrestles With Polar Bears"
11042,Pg0XXhkt0gw,WLWT-Cincinnati,"Former Judge Tracie Hunter dragged out of the courtroom, ordered to serve six months in jail"
5095,iX0W_gxWsjc,KING5Seattle,EXTENDED INTERVIEW: Parents of slain University of Idaho student
14572,eVp8xv0pQ_s,WCVB-Boston,Woman accused of giving birth in freezing woods and misleading officials to newborn
3772,hF2e6qkpVhg,WashingtonTopNews,SnapHack
13242,WFj_Zk3QmCY,IndyStar,"Take a tour of the U.S.'s first Rotary Jail, designed by Hoosiers, in Crawfordsville Indiana"
5347,c3_urJ-fBPo,KETV,Soldier dressed as referee surprises son before game
2386,3N9fF7Jb2bk,ThePost-Standard,Inside an active shooter training for CNY school staff
15320,6abTNTVB_V8,PRNewswire,Meet the Media with Lucia Adams extended highlights
12144,ooTlGbD-5A8,KGWNews,3 Badminton Tips from a Pro (and what NOT to do)
4501,3NUl7qoedtw,KPRC2Click2Houston,President Trump's '60 Minutes' interview
10401,I7DIIyQbb70,CBSPhilly,Will Smith Smacks Chris Rock Over Joke During Academy Awards
9048,6PjtJmBfTVQ,ABC7Chicago,"'Stranger Things' Halloween display shut down in Plainfield, Illinois over neighbor's concerns"
5081,hbZgVeDSiBk,KING5Seattle,Walmart shooting surveillance footage
